Date,Time_of_Purchase,Branch,City,Region,Product_Line,Customer_Type,Sales_Channel,Quantity,Unit_Price,Discount,Revenue,Profit,Payment_Method,Customer_Rating
2025-02-03,15:10:28,A,New York,East,Health & Beauty,Member,In-store,1,541.85,0.2,433.48,55.33,UPI,4.9
2025-02-16,16:26:57,A,New York,East,Sports,Member,Online,2,580.86,0.08,1068.7824,256.47,UPI,5.7
2024-03-20,12:51:19,C,San Francisco,West,Home & Kitchen,Member,Online,6,140.59,0.16,708.5735999999999,192.75,Gift Card,7.7
2024-11-21,20:07:22,C,San Francisco,West,Sports,Normal,In-store,2,272.2,0.18,446.408,57.96,Gift Card,9.0
2024-02-29,11:34:30,C,San Francisco,West,Clothing,Normal,Online,5,265.09,0.08,1219.414,266.77,Debit Card,5.6
2023-03-23,17:31:59,A,New York,East,Clothing,Normal,In-store,2,317.66,0.01,628.9668,62.75,Credit Card,5.1
2023-10-10,09:18:44,C,San Francisco,West,Clothing,Member,In-store,4,165.48,0.04,635.4431999999999,60.67,Debit Card,8.2
2025-03-25,13:09:52,A,New York,East,Sports,Member,Online,1,299.79,0.11,266.8131,59.74,Credit Card,6.0
2024-05-21,21:53:32,B,Chicago,Midwest,Sports,Member,In-store,1,118.98,0.13,103.5126,10.85,Gift Card,9.3
2023-06-30,15:52:11,B,Chicago,Midwest,Home & Kitchen,Normal,In-store,4,490.87,0.03,1904.5756,392.03,Debit Card,7.2
2025-06-13,09:04:56,A,New York,East,Sports,Normal,Online,1,448.45,0.19,363.2445,101.35,Debit Card,8.8
2023-11-14,15:49:56,C,San Francisco,West,Health & Beauty,Normal,Online,2,539.05,0.16,905.6039999999999,74.09,UPI,4.3
2023-04-13,17:07:28,B,Chicago,Midwest,Home & Kitchen,Member,Online,5,431.82,0.24,1640.916,424.87,Cash,6.2
2024-09-27,17:27:02,B,Chicago,Midwest,Sports,Member,In-store,1,402.49,0.13,350.1663,88.24,Cash,7.4
2025-12-29,10:38:45,B,Chicago,Midwest,Electronics,Normal,Online,4,291.81,0.0,1167.24,124.65,Debit Card,7.2
2023-02-23,10:39:32,C,San Francisco,West,Electronics,Normal,In-store,3,300.22,0.02,882.6468000000001,107.95,Cash,8.3
2024-05-29,14:35:21,C,San Francisco,West,Home & Kitchen,Member,Online,5,571.31,0.01,2827.9844999999996,432.33,UPI,8.0
2024-01-19,19:13:13,A,New York,East,Home & Kitchen,Member,Online,5,363.27,0.17,1507.5704999999998,237.19,Cash,5.7
2025-02-03,09:27:22,C,San Francisco,West,Health & Beauty,Normal,Online,4,588.62,0.12,2071.9424,223.6,Credit Card,6.2
2023-08-05,17:58:19,B,Chicago,Midwest,Clothing,Member,In-store,1,216.71,0.08,199.37320000000003,30.43,Cash,6.3
2024-09-28,11:02:38,B,Chicago,Midwest,Home & Kitchen,Normal,In-store,6,418.84,0.15,2136.084,220.99,Debit Card,7.7
2025-11-16,09:52:46,C,San Francisco,West,Sports,Member,Online,1,102.1,0.21,80.659,19.41,Credit Card,7.2
2025-11-18,17:21:40,A,New York,East,Home & Kitchen,Normal,Online,7,513.33,0.17,2982.4473000000003,267.84,UPI,9.2
2023-07-12,10:33:38,B,Chicago,Midwest,Sports,Member,In-store,1,501.89,0.24,381.4364,30.6,UPI,7.0
2024-06-28,09:25:11,B,Chicago,Midwest,Clothing,Normal,Online,2,369.57,0.13,643.0518,112.53,Gift Card,7.6
2024-10-18,13:26:38,B,Chicago,Midwest,Sports,Normal,In-store,1,423.76,0.0,423.76,106.39,UPI,4.5
2023-09-03,20:48:15,C,San Francisco,West,Electronics,Member,Online,8,79.02,0.25,474.12,115.53,UPI,9.5
2023-03-30,17:35:29,A,New York,East,Electronics,Normal,In-store,3,175.74,0.0,527.22,82.76,Gift Card,8.6
2024-07-10,09:02:52,C,San Francisco,West,Home & Kitchen,Member,In-store,2,179.6,0.0,359.2,58.73,Gift Card,6.0
2023-12-30,20:08:23,C,San Francisco,West,Clothing,Member,In-store,4,445.57,0.06,1675.3431999999998,360.51,Cash,8.7
2023-10-29,10:52:41,B,Chicago,Midwest,Home & Kitchen,Member,Online,3,492.7,0.12,1300.7279999999998,213.39,Gift Card,8.4
2025-06-29,14:41:00,B,Chicago,Midwest,Clothing,Normal,Online,4,556.58,0.24,1692.0032,231.86,Credit Card,5.6
2025-05-15,14:15:03,B,Chicago,Midwest,Electronics,Normal,In-store,7,331.21,0.2,1854.7759999999998,300.25,UPI,4.2
2023-02-16,09:22:48,A,New York,East,Home & Kitchen,Normal,In-store,4,414.94,0.19,1344.4056,312.74,Cash,9.4
2024-02-17,11:38:46,C,San Francisco,West,Sports,Normal,Online,5,212.61,0.1,956.7450000000002,210.86,Gift Card,4.5
2023-11-07,14:10:03,B,Chicago,Midwest,Home & Kitchen,Normal,Online,3,68.23,0.19,165.7989,40.5,Gift Card,9.0
2023-09-13,18:25:32,A,New York,East,Home & Kitchen,Normal,In-store,5,288.51,0.2,1154.04,185.83,Gift Card,7.9
2023-11-17,13:41:27,C,San Francisco,West,Sports,Member,In-store,8,300.6,0.12,2116.224,459.87,UPI,8.2
2023-11-20,13:02:13,C,San Francisco,West,Sports,Member,In-store,8,313.73,0.25,1882.38,152.36,Cash,9.1
2024-07-13,13:07:57,A,New York,East,Home & Kitchen,Member,Online,2,304.87,0.1,548.7660000000001,52.19,Credit Card,5.9
2023-07-18,11:03:55,B,Chicago,Midwest,Sports,Normal,In-store,6,161.67,0.09,882.7182,207.65,Gift Card,9.0
2025-09-08,14:55:42,A,New York,East,Clothing,Normal,Online,1,192.76,0.0,192.76,22.59,Gift Card,8.5
2024-03-17,14:09:04,C,San Francisco,West,Electronics,Member,In-store,6,563.43,0.15,2873.493,750.05,Debit Card,7.5
2024-09-28,16:32:57,B,Chicago,Midwest,Sports,Member,In-store,7,206.02,0.18,1182.5548000000001,95.5,Debit Card,5.6
2023-04-21,14:25:35,A,New York,East,Electronics,Member,Online,3,170.79,0.04,491.8752,119.94,Cash,7.7
2023-07-21,19:32:15,B,Chicago,Midwest,Clothing,Member,In-store,3,229.46,0.1,619.542,159.8,Gift Card,9.8
2024-10-08,10:12:18,A,New York,East,Home & Kitchen,Normal,Online,9,228.7,0.09,1873.0529999999999,429.31,Gift Card,7.5
2024-09-22,18:54:57,A,New York,East,Clothing,Member,In-store,4,437.77,0.1,1575.972,129.35,UPI,4.4
2024-05-06,21:35:00,C,San Francisco,West,Sports,Member,Online,9,563.52,0.18,4158.7776,560.95,UPI,6.4
2023-11-08,20:36:38,A,New York,East,Electronics,Normal,Online,2,178.97,0.01,354.3606,65.32,Credit Card,5.9
2025-10-18,10:37:33,B,Chicago,Midwest,Home & Kitchen,Normal,Online,7,262.61,0.09,1672.8257,205.04,Debit Card,7.4
2023-05-24,14:57:49,B,Chicago,Midwest,Clothing,Normal,In-store,1,503.12,0.13,437.7144,70.8,Debit Card,5.5
2023-12-05,14:04:47,C,San Francisco,West,Sports,Member,Online,5,335.92,0.22,1310.0880000000002,291.23,Gift Card,4.7
2023-12-22,19:13:40,B,Chicago,Midwest,Health & Beauty,Normal,In-store,6,182.11,0.18,895.9812000000002,73.28,Cash,6.5
2025-10-08,17:53:59,C,San Francisco,West,Home & Kitchen,Normal,Online,1,69.84,0.19,56.57040000000001,7.37,Cash,9.1
2025-08-06,11:33:17,B,Chicago,Midwest,Health & Beauty,Normal,In-store,9,93.46,0.1,757.026,188.21,Debit Card,9.4
2023-02-17,13:29:04,A,New York,East,Electronics,Normal,In-store,3,473.08,0.04,1362.4704,250.53,Credit Card,5.6
2024-12-25,16:44:33,C,San Francisco,West,Home & Kitchen,Normal,Online,4,120.9,0.04,464.25600000000003,44.37,Gift Card,8.0
2024-01-12,14:22:40,A,New York,East,Electronics,Normal,In-store,8,496.8,0.11,3537.2160000000003,357.6,Debit Card,8.1
2023-12-08,16:49:01,C,San Francisco,West,Health & Beauty,Normal,In-store,4,55.9,0.24,169.936,30.56,Credit Card,5.3
2024-06-15,15:04:25,C,San Francisco,West,Home & Kitchen,Member,Online,4,528.37,0.15,1796.4579999999999,204.26,UPI,5.7
2023-12-16,13:00:52,A,New York,East,Home & Kitchen,Normal,In-store,1,400.76,0.01,396.75239999999997,68.95,UPI,9.2
2023-05-11,20:17:51,A,New York,East,Home & Kitchen,Normal,In-store,7,351.34,0.01,2434.7861999999996,257.33,UPI,4.5
2023-12-25,19:37:42,C,San Francisco,West,Sports,Member,Online,6,566.78,0.07,3162.6323999999995,423.78,Credit Card,9.8
2023-12-30,11:04:23,C,San Francisco,West,Home & Kitchen,Normal,In-store,7,286.84,0.22,1566.1463999999999,224.4,Debit Card,9.3
2025-07-24,18:05:57,A,New York,East,Clothing,Member,Online,8,405.31,0.11,2885.8072,637.18,UPI,7.6
2023-08-24,21:03:25,B,Chicago,Midwest,Electronics,Normal,Online,6,337.32,0.02,1983.4416,316.95,Debit Card,4.3
2025-02-19,13:18:34,C,San Francisco,West,Home & Kitchen,Member,In-store,7,189.32,0.05,1258.9779999999998,206.15,Debit Card,8.0
2025-03-11,12:53:55,B,Chicago,Midwest,Clothing,Member,Online,8,508.63,0.24,3092.4704,353.67,Debit Card,5.0
2025-05-01,20:26:19,C,San Francisco,West,Health & Beauty,Member,Online,4,419.16,0.13,1458.6768000000002,388.05,Credit Card,4.4
2024-02-19,12:22:13,B,Chicago,Midwest,Home & Kitchen,Normal,In-store,4,77.01,0.14,264.9144,31.18,UPI,5.3
2024-02-04,16:44:16,B,Chicago,Midwest,Clothing,Member,In-store,1,170.77,0.19,138.32370000000003,32.69,Gift Card,4.4
2023-05-12,10:00:27,B,Chicago,Midwest,Home & Kitchen,Member,Online,3,439.37,0.18,1080.8502,222.31,Cash,7.9
2023-02-06,09:27:03,A,New York,East,Sports,Normal,Online,8,161.56,0.23,995.2096,235.54,Debit Card,9.1
2024-05-02,11:55:43,A,New York,East,Sports,Member,In-store,4,537.0,0.2,1718.4,177.75,Credit Card,5.2
2025-07-22,20:09:14,C,San Francisco,West,Health & Beauty,Member,In-store,7,436.4,0.1,2749.3199999999997,473.4,Debit Card,5.6
2025-10-17,21:43:20,A,New York,East,Health & Beauty,Normal,Online,6,212.25,0.14,1095.21,288.77,Cash,9.7
2023-05-17,18:58:50,B,Chicago,Midwest,Clothing,Member,Online,5,78.18,0.16,328.356,61.93,Debit Card,5.6
2024-06-27,14:29:24,B,Chicago,Midwest,Home & Kitchen,Normal,Online,4,366.45,0.08,1348.536,324.11,Gift Card,9.5
2024-01-03,09:25:55,B,Chicago,Midwest,Health & Beauty,Normal,Online,7,134.42,0.16,790.3896,69.55,Credit Card,6.3
2023-03-05,18:57:33,C,San Francisco,West,Clothing,Normal,Online,8,247.27,0.13,1720.9992,438.93,Cash,7.6
2025-01-17,09:21:52,B,Chicago,Midwest,Electronics,Normal,Online,5,101.28,0.17,420.31199999999995,80.07,Debit Card,5.4
2025-11-29,17:45:50,B,Chicago,Midwest,Health & Beauty,Member,In-store,4,228.78,0.02,896.8176,129.17,Gift Card,8.9
2024-12-23,18:33:13,C,San Francisco,West,Home & Kitchen,Normal,Online,2,132.86,0.16,223.2048,35.19,UPI,5.3
2024-04-04,15:24:54,C,San Francisco,West,Sports,Member,Online,4,115.34,0.05,438.292,48.33,Credit Card,8.7
2025-01-07,11:01:27,C,San Francisco,West,Health & Beauty,Member,In-store,4,483.99,0.19,1568.1276,381.28,Gift Card,8.3
2024-06-14,18:44:28,A,New York,East,Clothing,Normal,Online,4,488.74,0.1,1759.4640000000002,165.53,Debit Card,8.0
2023-07-13,12:58:41,B,Chicago,Midwest,Sports,Normal,In-store,8,236.86,0.15,1610.6480000000001,343.48,Debit Card,4.5
2025-01-27,15:17:44,A,New York,East,Electronics,Normal,Online,4,225.38,0.16,757.2768,159.36,UPI,8.9
2025-10-13,13:10:46,A,New York,East,Clothing,Normal,In-store,3,183.94,0.14,474.56519999999995,62.05,Gift Card,9.1
2024-02-09,11:19:35,C,San Francisco,West,Clothing,Normal,In-store,3,266.01,0.23,614.4831,59.62,Credit Card,8.7
2023-10-30,12:47:05,A,New York,East,Health & Beauty,Member,Online,4,357.65,0.07,1330.4579999999999,325.9,Credit Card,6.3
2024-02-15,12:10:21,B,Chicago,Midwest,Health & Beauty,Normal,Online,1,352.22,0.17,292.3426,79.94,Debit Card,7.2
2023-04-15,19:35:31,B,Chicago,Midwest,Clothing,Normal,In-store,4,188.6,0.03,731.7679999999999,70.03,Cash,4.9
2023-10-01,10:16:59,C,San Francisco,West,Home & Kitchen,Member,In-store,8,76.37,0.12,537.6448,98.64,Debit Card,5.4
2025-03-17,20:43:24,C,San Francisco,West,Clothing,Normal,Online,2,256.71,0.23,395.3334,33.78,Gift Card,8.6
2025-02-10,09:05:44,A,New York,East,Sports,Member,In-store,2,80.2,0.14,137.94400000000002,31.31,Gift Card,9.6
2023-11-19,18:43:26,C,San Francisco,West,Health & Beauty,Normal,Online,7,477.54,0.14,2874.7908,403.64,Credit Card,6.0
2025-09-17,11:50:53,B,Chicago,Midwest,Health & Beauty,Member,Online,8,317.0,0.15,2155.6,481.99,Debit Card,4.3
2023-09-03,19:23:40,C,San Francisco,West,Home & Kitchen,Normal,Online,1,26.17,0.03,25.384900000000002,6.05,Credit Card,6.7
2024-05-04,15:48:59,C,San Francisco,West,Clothing,Member,In-store,2,229.79,0.16,386.0472,54.95,Gift Card,4.1
2023-11-28,20:23:05,A,New York,East,Sports,Member,Online,3,244.57,0.18,601.6422000000001,100.99,Debit Card,5.1
2025-04-05,12:49:20,B,Chicago,Midwest,Home & Kitchen,Member,In-store,7,248.24,0.24,1320.6368,340.25,Gift Card,5.6
2023-10-26,12:38:01,B,Chicago,Midwest,Sports,Member,Online,1,303.48,0.23,233.67960000000002,45.45,Cash,7.1
2023-10-17,09:52:09,A,New York,East,Electronics,Member,In-store,6,390.95,0.15,1993.8449999999998,351.98,Gift Card,8.4
2024-10-03,18:46:59,B,Chicago,Midwest,Sports,Normal,In-store,4,174.19,0.1,627.0840000000001,87.35,Credit Card,6.5
2023-03-16,17:07:16,B,Chicago,Midwest,Sports,Normal,In-store,4,297.08,0.24,903.1232,107.87,Gift Card,9.4
2025-11-28,09:50:28,C,San Francisco,West,Electronics,Member,In-store,5,75.43,0.18,309.26300000000003,70.48,Debit Card,9.9
2025-04-11,09:54:55,C,San Francisco,West,Clothing,Normal,In-store,3,138.66,0.23,320.3046,40.16,Gift Card,8.0
2025-01-13,20:45:24,C,San Francisco,West,Sports,Normal,In-store,5,439.81,0.14,1891.1830000000002,239.1,Gift Card,8.8
2024-03-17,09:22:51,B,Chicago,Midwest,Electronics,Normal,Online,2,380.92,0.01,754.2216000000001,178.55,Cash,8.6
2024-07-11,12:27:28,B,Chicago,Midwest,Electronics,Member,In-store,8,561.14,0.08,4129.9904,846.13,Debit Card,6.0
2023-04-10,13:35:12,B,Chicago,Midwest,Home & Kitchen,Member,In-store,8,102.25,0.25,613.5,87.6,UPI,5.5
2024-02-03,13:16:46,C,San Francisco,West,Sports,Normal,In-store,6,69.26,0.01,411.40440000000007,79.87,UPI,6.7
2024-11-09,16:33:51,A,New York,East,Electronics,Member,In-store,2,407.41,0.12,717.0416,106.42,Credit Card,9.6
2025-10-08,12:56:04,B,Chicago,Midwest,Health & Beauty,Member,In-store,2,497.49,0.12,875.5824,78.93,Credit Card,6.0
2025-02-02,17:14:32,B,Chicago,Midwest,Home & Kitchen,Normal,In-store,2,411.73,0.03,798.7562,204.72,Credit Card,6.8
2023-10-20,21:58:25,C,San Francisco,West,Electronics,Normal,In-store,1,285.9,0.18,234.438,30.28,Gift Card,8.2
2025-11-06,21:18:57,C,San Francisco,West,Sports,Member,In-store,7,282.81,0.11,1761.9063,189.42,UPI,4.6
2024-06-24,14:53:27,A,New York,East,Home & Kitchen,Member,Online,9,206.41,0.06,1746.2286,288.2,Gift Card,7.8
2023-01-25,11:12:03,C,San Francisco,West,Sports,Member,Online,5,482.19,0.1,2169.855,482.86,Credit Card,7.8
2023-03-07,18:43:30,A,New York,East,Home & Kitchen,Member,In-store,4,144.79,0.09,527.0356,82.43,Credit Card,8.7
2024-09-30,17:17:35,A,New York,East,Health & Beauty,Normal,In-store,8,132.75,0.11,945.1800000000001,233.04,Cash,9.5
2023-04-12,17:24:28,C,San Francisco,West,Health & Beauty,Member,In-store,1,598.81,0.15,508.98849999999993,95.35,Cash,9.4
2024-09-17,11:43:29,A,New York,East,Health & Beauty,Normal,Online,9,302.87,0.22,2126.1474,298.58,UPI,4.6
2025-02-12,13:03:47,C,San Francisco,West,Home & Kitchen,Member,In-store,8,578.27,0.23,3562.1432,965.96,Debit Card,8.2
2024-01-18,15:38:27,C,San Francisco,West,Electronics,Member,In-store,5,539.06,0.22,2102.334,194.98,Cash,6.2
2024-03-19,13:24:32,B,Chicago,Midwest,Health & Beauty,Member,In-store,6,189.68,0.25,853.56,72.8,Credit Card,9.1
2024-05-22,11:17:02,C,San Francisco,West,Electronics,Normal,In-store,7,423.66,0.07,2758.0266,653.41,Gift Card,4.4
2025-07-21,10:23:26,C,San Francisco,West,Health & Beauty,Normal,In-store,4,494.03,0.03,1916.8364,237.83,Gift Card,6.0
2024-08-29,13:58:30,A,New York,East,Health & Beauty,Normal,In-store,2,416.07,0.06,782.2116,83.43,Debit Card,4.3
2023-03-26,09:57:18,A,New York,East,Sports,Normal,In-store,8,297.66,0.13,2071.7136,238.67,UPI,5.5
2023-03-21,14:00:13,A,New York,East,Electronics,Normal,Online,2,70.0,0.11,124.60000000000001,19.97,Cash,4.4
2024-12-22,10:37:42,A,New York,East,Home & Kitchen,Member,Online,5,336.81,0.15,1431.4424999999999,363.65,Cash,5.8
2024-12-24,20:38:25,B,Chicago,Midwest,Clothing,Member,Online,7,385.3,0.16,2265.564,540.04,Gift Card,9.4
2024-04-02,15:48:41,B,Chicago,Midwest,Health & Beauty,Member,In-store,2,97.02,0.1,174.636,19.79,Credit Card,5.0
2024-03-26,14:49:57,A,New York,East,Clothing,Member,In-store,8,590.25,0.13,4108.14,962.58,Credit Card,6.7
2024-09-19,21:05:48,C,San Francisco,West,Electronics,Member,In-store,2,26.9,0.18,44.116,9.42,Gift Card,4.1
2025-01-10,11:45:48,C,San Francisco,West,Electronics,Member,In-store,8,228.63,0.24,1390.0704,231.33,UPI,7.5
2023-05-27,17:01:27,C,San Francisco,West,Electronics,Member,Online,4,384.01,0.23,1182.7508,98.29,Credit Card,5.9
2024-12-17,11:04:05,A,New York,East,Electronics,Normal,Online,8,12.46,0.05,94.696,7.62,Credit Card,5.7
2023-12-16,17:43:46,C,San Francisco,West,Sports,Normal,Online,6,519.73,0.18,2557.0716,269.38,Debit Card,6.5
2025-10-27,17:42:20,C,San Francisco,West,Health & Beauty,Member,In-store,3,220.61,0.09,602.2653,139.5,UPI,6.5
2024-07-13,15:09:26,A,New York,East,Electronics,Normal,Online,9,265.68,0.23,1841.1624,396.5,UPI,9.7
2023-12-17,18:53:59,A,New York,East,Sports,Member,In-store,1,540.07,0.1,486.06300000000005,61.25,Gift Card,7.5
2023-05-27,12:28:12,C,San Francisco,West,Electronics,Member,In-store,7,416.32,0.12,2564.5312,581.55,Credit Card,6.4
2025-02-11,13:14:12,C,San Francisco,West,Health & Beauty,Normal,In-store,9,562.7,0.11,4507.227,722.75,Gift Card,9.0
2023-09-10,12:36:59,B,Chicago,Midwest,Clothing,Normal,Online,4,411.61,0.04,1580.5824,188.25,Gift Card,5.4
2023-08-11,20:55:05,C,San Francisco,West,Home & Kitchen,Member,In-store,8,127.81,0.08,940.6816,165.02,UPI,8.7
2025-10-28,14:47:01,B,Chicago,Midwest,Health & Beauty,Normal,In-store,5,163.04,0.24,619.5519999999999,52.64,Debit Card,9.6
2023-05-05,12:06:33,C,San Francisco,West,Sports,Member,In-store,5,360.63,0.23,1388.4255,300.0,Debit Card,5.2
2024-06-18,15:14:51,C,San Francisco,West,Sports,Member,In-store,6,16.24,0.01,96.4656,18.29,Credit Card,9.8
2025-08-02,20:15:11,B,Chicago,Midwest,Electronics,Normal,In-store,1,79.99,0.16,67.1916,17.38,Credit Card,7.9
2024-11-06,09:08:24,C,San Francisco,West,Sports,Normal,Online,6,44.1,0.25,198.45000000000002,22.56,Credit Card,9.8
2023-04-11,17:22:50,B,Chicago,Midwest,Electronics,Member,Online,4,568.25,0.17,1886.59,323.23,Debit Card,4.5
2024-04-17,18:32:48,C,San Francisco,West,Health & Beauty,Member,In-store,6,112.62,0.25,506.79,46.25,Gift Card,8.3
2025-02-14,17:11:39,C,San Francisco,West,Electronics,Normal,In-store,7,481.65,0.12,2966.964,247.15,Debit Card,9.4
2023-12-22,17:29:14,B,Chicago,Midwest,Home & Kitchen,Member,In-store,6,116.91,0.22,547.1388000000001,126.4,Debit Card,7.6
2023-01-19,19:27:44,A,New York,East,Sports,Normal,In-store,6,39.94,0.02,234.8472,40.32,Cash,4.7
2024-02-04,09:21:39,A,New York,East,Sports,Member,Online,1,277.81,0.06,261.1414,22.91,Debit Card,6.1
2023-07-29,16:12:33,C,San Francisco,West,Health & Beauty,Normal,Online,4,322.08,0.11,1146.6048,316.1,Credit Card,9.9
2023-10-02,11:18:14,C,San Francisco,West,Clothing,Normal,Online,4,94.93,0.02,372.1256,80.18,Credit Card,8.7
2024-07-19,17:45:06,C,San Francisco,West,Sports,Normal,Online,8,471.63,0.19,3056.1624,570.93,Debit Card,5.8
2023-07-12,19:15:01,A,New York,East,Sports,Normal,Online,4,353.26,0.17,1172.8231999999998,157.74,Cash,8.7
2025-05-19,10:18:05,C,San Francisco,West,Sports,Member,Online,3,416.99,0.21,988.2663000000001,101.49,Credit Card,9.9
2024-07-26,12:28:19,A,New York,East,Sports,Member,In-store,6,103.31,0.07,576.4698,123.07,UPI,5.3
2025-11-30,17:12:41,C,San Francisco,West,Electronics,Member,Online,8,471.62,0.21,2980.6384000000003,611.27,Debit Card,5.8
2024-11-09,18:37:44,A,New York,East,Home & Kitchen,Normal,In-store,6,340.83,0.21,1615.5342,271.61,Credit Card,7.6
2024-07-24,20:31:09,A,New York,East,Home & Kitchen,Member,Online,5,17.16,0.11,76.362,18.08,UPI,5.0
2024-02-26,11:32:49,A,New York,East,Health & Beauty,Member,Online,6,477.26,0.18,2348.1192,244.61,UPI,5.1
2023-04-05,20:02:35,A,New York,East,Home & Kitchen,Normal,Online,7,541.3,0.02,3713.3179999999993,376.74,Credit Card,5.8
2023-03-30,18:06:31,C,San Francisco,West,Health & Beauty,Normal,Online,1,160.73,0.01,159.12269999999998,14.51,Gift Card,7.7
2024-08-21,12:22:09,B,Chicago,Midwest,Health & Beauty,Member,In-store,1,353.4,0.14,303.924,34.14,Credit Card,6.1
2024-09-01,09:08:14,A,New York,East,Health & Beauty,Normal,In-store,6,173.73,0.16,875.5991999999999,226.0,Cash,5.6
2023-05-20,11:04:58,B,Chicago,Midwest,Home & Kitchen,Member,Online,6,547.74,0.24,2497.6944,670.55,Gift Card,9.5
2024-12-28,17:56:44,C,San Francisco,West,Health & Beauty,Member,Online,9,65.63,0.04,567.0432,136.81,Gift Card,6.8
2023-05-17,16:11:34,A,New York,East,Clothing,Member,Online,9,291.26,0.18,2149.4988000000003,404.06,Debit Card,5.7
2024-04-27,09:36:38,C,San Francisco,West,Home & Kitchen,Member,In-store,3,360.44,0.18,886.6824,216.35,UPI,6.5
2023-04-28,18:32:39,A,New York,East,Home & Kitchen,Normal,Online,1,435.9,0.08,401.028,61.19,Credit Card,9.7
2024-04-16,15:42:16,B,Chicago,Midwest,Health & Beauty,Normal,Online,6,577.0,0.03,3358.14,472.61,UPI,6.0
2025-08-25,17:57:35,C,San Francisco,West,Health & Beauty,Member,In-store,3,81.95,0.16,206.514,28.67,UPI,9.1
2023-10-26,11:17:37,C,San Francisco,West,Sports,Normal,Online,5,418.85,0.04,2010.48,405.69,UPI,6.6
2025-11-26,09:12:11,C,San Francisco,West,Health & Beauty,Member,In-store,6,499.52,0.03,2907.2064,520.82,UPI,5.2
2025-02-26,15:40:00,A,New York,East,Health & Beauty,Member,In-store,1,163.63,0.19,132.5403,16.06,Gift Card,8.9
2023-10-29,18:45:03,C,San Francisco,West,Clothing,Normal,Online,7,28.79,0.24,153.1628,14.03,Cash,9.4
2024-10-31,21:16:56,C,San Francisco,West,Home & Kitchen,Member,Online,8,105.54,0.18,692.3424000000001,124.53,Cash,9.9
2024-05-13,19:33:45,A,New York,East,Health & Beauty,Normal,Online,8,555.63,0.23,3422.6808,489.62,Gift Card,5.5
2024-03-21,12:12:29,B,Chicago,Midwest,Clothing,Normal,Online,7,366.22,0.12,2255.9152,189.67,Credit Card,6.6
2025-11-02,14:11:16,B,Chicago,Midwest,Clothing,Member,In-store,5,469.77,0.24,1785.126,493.55,Debit Card,6.6
2023-07-15,15:46:30,C,San Francisco,West,Sports,Member,Online,2,209.08,0.1,376.34400000000005,87.45,UPI,8.5
2024-02-09,21:08:30,A,New York,East,Clothing,Member,In-store,6,38.11,0.02,224.08679999999998,50.57,Credit Card,7.0
2023-03-23,18:49:45,C,San Francisco,West,Health & Beauty,Normal,Online,2,25.29,0.1,45.522,3.7,Debit Card,5.3
2025-07-28,14:41:01,C,San Francisco,West,Home & Kitchen,Normal,Online,3,370.16,0.09,1010.5368000000001,95.75,Cash,7.6
2023-08-26,09:14:21,A,New York,East,Clothing,Normal,Online,3,236.24,0.17,588.2376,81.75,Debit Card,9.4
2023-10-03,18:02:33,A,New York,East,Electronics,Normal,Online,1,123.43,0.22,96.2754,17.55,Credit Card,9.2
2023-12-29,09:43:33,C,San Francisco,West,Home & Kitchen,Member,Online,9,14.93,0.18,110.1834,24.52,Credit Card,4.8
2024-01-29,21:18:42,C,San Francisco,West,Sports,Normal,In-store,7,359.06,0.1,2262.078,263.23,Credit Card,6.8
2023-07-21,17:18:28,B,Chicago,Midwest,Clothing,Member,In-store,1,505.87,0.13,440.1069,108.67,UPI,8.5
2024-05-27,09:00:38,A,New York,East,Sports,Member,Online,7,291.94,0.22,1593.9924,146.88,Cash,4.4
2025-06-18,18:02:58,C,San Francisco,West,Health & Beauty,Normal,Online,7,251.97,0.11,1569.7730999999999,399.35,Gift Card,4.1
2025-04-03,19:25:24,B,Chicago,Midwest,Home & Kitchen,Member,Online,8,247.99,0.16,1666.4928,270.02,Debit Card,4.9
2024-11-30,09:18:13,C,San Francisco,West,Clothing,Member,In-store,3,408.95,0.17,1018.2854999999998,132.97,Cash,8.1
2024-03-03,09:43:53,A,New York,East,Sports,Normal,In-store,4,416.79,0.21,1317.0564000000002,138.94,Credit Card,5.2
2024-06-21,19:08:47,B,Chicago,Midwest,Electronics,Member,Online,3,245.44,0.14,633.2352,91.28,Credit Card,7.4
2025-02-04,10:47:13,A,New York,East,Sports,Normal,Online,2,265.31,0.14,456.3332,46.72,UPI,8.0
2024-02-27,09:42:38,B,Chicago,Midwest,Electronics,Member,Online,7,26.25,0.15,156.1875,41.87,Gift Card,8.8
2024-06-22,10:40:30,A,New York,East,Home & Kitchen,Member,Online,7,109.92,0.18,630.9408000000001,88.28,UPI,8.2
2024-01-21,15:36:54,A,New York,East,Home & Kitchen,Normal,In-store,3,528.63,0.11,1411.4421,375.12,Gift Card,9.9
2025-09-13,20:37:26,A,New York,East,Clothing,Member,Online,5,403.24,0.03,1955.714,545.24,Debit Card,7.5
2024-07-15,10:04:59,A,New York,East,Health & Beauty,Member,Online,5,388.34,0.22,1514.5259999999998,363.52,Credit Card,8.6
2024-10-26,21:30:04,A,New York,East,Home & Kitchen,Normal,In-store,2,386.74,0.18,634.2536000000001,111.42,UPI,5.0
2023-03-21,15:09:08,C,San Francisco,West,Home & Kitchen,Normal,In-store,9,196.35,0.16,1484.4059999999997,398.08,UPI,5.3
